ticker,date,price_before,price_after,volume_before,volume_after,strategy_version,market_condition,return_before,return_after,target
AAPL,2025-12-26,281.8576554883073,1316.9044801341036,279466,738463,A,Bullish,0.08708496488970682,-0.07234336531905046,-0.1594283302087573
GOOGL,2025-12-29,144.91331348803914,1960.064118832137,900485,4358,B,Sideways,0.09596070707618762,-0.014775525805502898,-0.11073623288169052
AAPL,2025-12-30,1319.7458508422055,1246.6368824824194,7968,351679,B,Bearish,0.07371056615716753,0.010464299474855582,-0.06324626668231195
AAPL,2025-12-31,1253.4786685686834,779.8467598157429,290662,502110,A,Sideways,-0.0652078224607549,0.01977661895146343,0.08498444141221834
AMZN,2026-01-01,1138.7250841567331,1330.853147382004,839357,253557,A,Bearish,-0.09076070335967423,-0.04511765579992497,0.04564304755974926
BTC/USD,2026-01-02,540.6994826203534,333.54928908423636,191920,208596,A,Bullish,0.01591934548253479,-0.019994072802741722,-0.03591341828527651
AAPL,2026-01-05,842.7213922204779,1788.4522525042573,899332,779776,A,Bearish,0.08252100537662208,0.05566784581351175,-0.026853159563110324
GOOGL,2026-01-06,1229.5050368537288,1055.859506481689,880854,631270,B,Sideways,-0.06452972766805143,0.08824293882413711,0.15277266649218854
EUR/USD,2026-01-07,1043.8570318324219,953.76450987532,264844,229129,B,Sideways,-0.09859141707517163,0.07237606622365145,0.17096748329882308
AAPL,2026-01-08,1976.7924884082859,1213.1430980616865,881214,793130,A,Sideways,0.06109920920644887,0.012856700346686373,-0.0482425088597625
AAPL,2026-01-09,359.2355298577929,1287.0893392998646,233076,329953,B,Sideways,-0.0846408631426532,-0.017941439411210694,0.06669942373144251
AMZN,2026-01-12,1420.7746526904282,236.37403183037475,24199,618367,B,Bullish,-0.017258793617993914,-0.033408677125716366,-0.01614988350772245
BTC/USD,2026-01-13,868.205659398155,1396.9727203244645,438805,56805,B,Bearish,0.035777467437757005,-0.07500868678319639,-0.11078615422095339
EUR/USD,2026-01-14,913.5792683586681,559.6701925995062,164187,163421,A,Bullish,-0.052640482908763976,-0.0786897505567774,-0.02604926764801343
GOOGL,2026-01-15,1463.435754750535,1456.5100017625207,456150,208849,B,Bullish,-0.08320748731065467,0.03767152498273155,0.12087901229338621
EUR/USD,2026-01-16,1415.6286875163023,1662.8161093299739,510551,968752,A,Bullish,0.05400424569116574,-0.04804111676576792,-0.10204536245693366
GOOGL,2026-01-19,1983.3863880341578,1627.5211643497885,514942,862465,A,Sideways,0.026035016977408287,-0.049067662713510644,-0.07510267969091894
BTC/USD,2026-01-20,343.94914996283796,1149.7518380749893,710676,239483,B,Sideways,0.09769809689736095,0.09963901089555713,0.001940913998196181
GOOGL,2026-01-21,297.808333829916,1088.3227953904272,6520,885671,B,Sideways,-0.03113839333600814,-0.06241480842524092,-0.03127641508923278
AMZN,2026-01-22,1476.2437525446082,371.4643265448823,635102,393551,A,Bearish,-0.08764752274196007,-0.07038804810223408,0.01725947463972599
AMZN,2026-01-23,1198.9351423121773,1573.1576857659577,168527,45041,B,Sideways,0.046870007067059155,-0.08026295444801589,-0.12713296151507503
AMZN,2026-01-26,620.9052664636312,615.6778228487573,771644,819386,B,Bearish,0.004346683770649132,0.015961069033359226,0.011614385262710095
AMZN,2026-01-27,250.89680107907455,1043.7213033540984,648652,271146,A,Sideways,-0.05735921372217299,0.02557276520042029,0.08293197892259327
EUR/USD,2026-01-28,262.750674233218,640.1207765622818,960109,332927,A,Sideways,0.05634579780095189,-0.026954414748623617,-0.08330021254957551
BTC/USD,2026-01-29,1798.9626618618247,354.27388969941694,540243,108524,A,Bullish,-0.05924890283001125,0.0070826671022935495,0.0663315699323048
GOOGL,2026-01-30,464.54791696561153,1296.1596240942995,176121,219306,A,Bullish,-0.04786766903341269,0.05767990618898253,0.10554757522239522
GOOGL,2026-02-02,714.4059680194895,203.23086616351728,670277,912289,B,Bullish,-0.08149428912665618,0.06362083366434967,0.14511512279100586
AMZN,2026-02-03,530.6471642312772,1522.42594483978,988797,545026,B,Bearish,-0.020113544193829117,0.09158241514312968,0.11169595933695879
AMZN,2026-02-04,774.4929810806809,703.4149109961216,472797,798135,A,Bearish,-0.016214155212516207,0.06485359718457492,0.08106775239709113
AAPL,2026-02-05,231.9053012175774,100.25591670852211,251144,114776,A,Sideways,0.0029123580696596846,0.012968287343485319,0.010055929273825634
BTC/USD,2026-02-06,1086.2136027257138,1071.1453645507368,65925,181494,A,Bearish,0.0417928534247555,-0.0640686068326308,-0.1058614602573863
EUR/USD,2026-02-09,228.46387082520832,189.01862620244594,370360,193971,B,Sideways,0.08122018573608517,-0.08004728845943153,-0.16126747419551668
GOOGL,2026-02-10,1620.677364862487,624.722159859709,595557,930896,A,Bearish,-0.07245318022243828,-0.08909762201782817,-0.01664444179538989
AAPL,2026-02-11,544.0529556298227,1443.2553261658607,949458,832156,B,Bearish,-0.0891303803302686,0.033305166357076754,0.12243554668734535
AAPL,2026-02-12,1126.02263774857,219.11028108154514,991121,819731,A,Bearish,-0.09629375328113335,0.06150725107959862,0.15780100436073197
GOOGL,2026-02-13,1772.1502663667707,1694.7431354764044,304602,278785,A,Bullish,-0.07127572438623675,0.0017367901368157967,0.07301251452305255
EUR/USD,2026-02-16,1336.667001189669,107.2578530513079,352181,342678,A,Bearish,0.03158989715632518,-0.08905716503327202,-0.1206470621895972
AAPL,2026-02-17,1112.619794447537,568.9653514836143,677473,269449,B,Bullish,0.045495415599299316,0.007094114918267641,-0.038401300681031675
AAPL,2026-02-18,716.2341309192136,1507.7177066889358,100977,754622,B,Bullish,0.05730114270562445,0.0871498523049101,0.02984870959928565
BTC/USD,2026-02-19,732.7036348105761,700.9132844856829,506838,281926,B,Bearish,-0.05125835761913147,0.019522638186492094,0.07078099580562357
EUR/USD,2026-02-20,1372.0252148765612,293.5955373254257,520163,341401,A,Sideways,-0.03882103734769602,0.06188549769256299,0.100706535040259
AAPL,2026-02-23,1988.8647863202184,784.444445720813,484442,237371,B,Sideways,-0.0033730708869001147,0.060030529678350125,0.06340360056525024
EUR/USD,2026-02-24,1357.4944607138193,613.7472441305985,831371,603251,B,Sideways,-0.0873633806279547,0.08642581995613058,0.17378920058408528
GOOGL,2026-02-25,1159.7884930030473,1701.1526141050542,30345,647275,A,Bearish,0.02222830464224923,0.05404575312997467,0.03181744848772544
AMZN,2026-02-26,1488.2359694545676,695.3610434117719,780976,676926,A,Sideways,0.09674700673515155,0.04954010280261792,-0.04720690393253363
AAPL,2026-02-27,983.8906633390645,1598.9716963744138,964817,125591,B,Bullish,-0.027838737724399487,-0.05317946700587189,-0.0253407292814724
BTC/USD,2026-03-02,214.2704509414919,1794.557075140396,373251,593054,B,Sideways,0.05056949501827679,-0.08801496893578371,-0.1385844639540605
GOOGL,2026-03-03,1168.3639501680286,924.2530971954061,909298,531799,B,Bearish,6.7831139215907e-06,0.0035198930107615406,0.00351310989683995
EUR/USD,2026-03-04,1919.4880405602223,1828.891973323345,787086,640104,B,Sideways,-0.07443763112792345,-0.07511315841064897,-0.0006755272827255188
GOOGL,2026-03-05,433.07559047955334,816.9043025300664,494814,501981,A,Bullish,0.01644748976051727,0.09243917525559828,0.07599168549508101
AAPL,2026-03-06,1411.0092925592648,1931.7489913312056,332310,774720,A,Bearish,-0.04002514631118701,-0.04201504747339429,-0.0019899011622072776
EUR/USD,2026-03-09,481.7740084522073,269.65009659858856,704221,944681,A,Sideways,-0.09311935830930836,0.07058884067685864,0.163708198986167
AMZN,2026-03-10,1118.0726004988544,1405.3366063561612,98406,267909,B,Bearish,0.026985946023548757,-0.022475074959508137,-0.049461020983056894
GOOGL,2026-03-11,283.6852543287673,1038.2466768681645,312442,152426,B,Bearish,0.07178646986494552,-0.03536115002852451,-0.10714761989347003
AAPL,2026-03-12,955.7047788905518,836.5327303657294,965725,287073,A,Bearish,-0.031046046620025178,0.08703171447532423,0.11807776109534941
BTC/USD,2026-03-13,1536.7103249009676,1302.1525696223416,308086,160892,A,Sideways,-0.0219408905574459,-0.027335485582755212,-0.005394595025309312
EUR/USD,2026-03-16,760.3858960540659,1437.3284741052294,528741,112576,B,Bearish,0.07820433659344231,-0.021942418267372713,-0.10014675486081502
GOOGL,2026-03-17,1363.3322765257142,108.29021233558727,628099,423739,B,Sideways,0.06272176267347118,-0.07878164407741817,-0.14150340675088935
GOOGL,2026-03-18,1611.3549255004855,417.21086861967757,580223,596376,A,Bullish,0.04299056471035542,0.03408933305650186,-0.008901231653853564
AMZN,2026-03-19,1861.63785701096,1454.7874962052056,385583,984667,A,Sideways,-0.050240587249370416,-0.042232117104497306,0.00800847014487311
AMZN,2026-03-20,545.8199555253617,1366.1322857985922,699730,78525,A,Bullish,0.08204333099332892,0.017120833567901436,-0.06492249742542748
BTC/USD,2026-03-23,858.7002400376855,1935.4902597444866,795760,14780,B,Sideways,-0.0691168484921574,0.018270340810641897,0.0873871893027993
BTC/USD,2026-03-24,389.5904253277931,1545.9718014764876,16534,269733,B,Bearish,0.025354103883444362,0.043839939119153404,0.01848583523570904
AAPL,2026-03-25,1985.718654100913,1906.4681446895422,872712,953316,B,Sideways,-0.09423976389069627,0.04904829723448825,0.14328806112518452
AAPL,2026-03-26,1861.301839056161,1434.8269529161332,561608,881096,B,Bearish,0.028743961264989182,0.00289048688030788,-0.025853474384681302
BTC/USD,2026-03-27,1125.9185475330632,666.299196414942,574458,964443,B,Bullish,-0.04457112962532803,-0.0338016104793194,0.010769519146008634
BTC/USD,2026-03-30,1699.8632593152004,300.1933522766273,101546,445709,B,Sideways,-0.010064604563256002,0.06749017896694678,0.07755478353020279
EUR/USD,2026-03-31,1089.8201568168802,1585.4653403553775,605489,105188,A,Bearish,-0.030947089588589383,-0.03802687011830306,-0.0070797805297136765
AMZN,2026-04-01,1284.8128072052434,1323.8835208042403,759761,618614,A,Bullish,-0.06544864875075802,0.0015018188938662885,0.06695046764462431
AAPL,2026-04-02,269.33642102043154,191.55342354726284,271784,828385,B,Bullish,0.024396158018774816,-0.01974948335925439,-0.044145641378029205
AMZN,2026-04-03,1535.0137989439352,784.0958852118588,232324,591073,A,Sideways,0.07639511102812149,0.07101567719393762,-0.005379433834183878
AMZN,2026-04-06,342.6556189069462,1917.9196494201437,485273,544597,B,Bullish,0.09181684845648069,-0.013616293770834245,-0.10543314222731494
BTC/USD,2026-04-07,1669.528497479804,1050.7621768493823,686409,579483,A,Bearish,-0.06153072736921699,-0.02278016223250315,0.03875056513671384
EUR/USD,2026-04-08,1585.8533665737332,922.1853584374388,399834,26901,B,Bullish,0.043474554812594685,0.03796473857952748,-0.005509816233067205
GOOGL,2026-04-09,1446.6149257116551,969.6292498026586,234612,679936,A,Bullish,0.03286787332113644,0.020488221972288542,-0.0123796513488479
EUR/USD,2026-04-10,168.704722997048,496.87717560981105,712413,425724,A,Bearish,-0.03132444208508549,-0.07855063330083079,-0.0472261912157453
EUR/USD,2026-04-13,675.9438762961244,800.5436246431109,920424,468927,B,Bullish,-0.09618016012925484,0.0016337612687926384,0.09781392139804748
AMZN,2026-04-14,599.9138828306014,802.6451863756356,307081,550752,B,Bullish,0.03795824946257323,0.047095677666649516,0.009137428204076287
EUR/USD,2026-04-15,784.2591741958863,199.47453835619757,726084,978785,A,Bullish,0.08909897211190004,0.09841495291827126,0.009315980806371221
AAPL,2026-04-16,266.52121885129327,1558.3784941840447,144279,279404,A,Bullish,0.026424024383130268,0.025829366794063835,-0.000594657589066433
AMZN,2026-04-17,1880.2198637590193,891.35842061737,197846,650285,B,Bearish,-0.012941455162473178,-0.025941386711736444,-0.012999931549263266
AAPL,2026-04-20,1152.224257353515,1662.1417849512043,689332,298584,A,Bullish,0.005030778822325679,-0.05476968003957632,-0.059800458861902
GOOGL,2026-04-21,680.4961902502447,1715.6612021278013,405015,358226,B,Bearish,-0.060074238468016496,0.07456604683066406,0.13464028529868055
AMZN,2026-04-22,854.2648824411385,502.78870392745034,727448,893015,B,Bullish,0.05010883275074751,0.06291304242270054,0.012804209671953032
GOOGL,2026-04-23,949.6848269591877,1348.9716161232443,423132,581971,A,Bullish,0.0492839660019698,-0.05321543584412303,-0.10249940184609282
AMZN,2026-04-24,1241.129233385173,997.3354279096652,71463,387350,B,Bullish,-0.07089653992251502,-0.05987358197068531,0.011022957951829705
BTC/USD,2026-04-27,1079.7909126233458,1772.2978020508217,94500,173502,A,Bullish,0.07559567649993182,0.04302735536223512,-0.0325683211376967
EUR/USD,2026-04-28,1846.844749107393,509.90729043526284,208772,920491,A,Bearish,-0.04616205210533895,-0.037009587616248105,0.009152464489090843
BTC/USD,2026-04-29,1044.2306175210774,1387.845080589084,562446,508994,B,Bearish,0.09645121218732297,-0.038720240327608436,-0.1351714525149314
GOOGL,2026-04-30,1985.100228164294,1254.729032280173,85607,681465,A,Bearish,-0.023419397192550845,-0.06954195058646895,-0.0461225533939181
EUR/USD,2026-05-01,1717.707419715682,661.0728073864823,907071,603772,B,Sideways,-0.06442318825310007,-0.04720489605803402,0.017218292195066057
AMZN,2026-05-04,496.16997727893806,359.541716937228,770305,775107,B,Bullish,-0.029655977730869545,-0.01449848848147009,0.015157489249399456
EUR/USD,2026-05-05,1868.1309078234408,1338.1155449068256,334840,931530,B,Bullish,-0.011963934260561374,0.0465676674544831,0.05853160171504447
AAPL,2026-05-06,321.0961559824046,1503.3351704514282,848942,855741,A,Bearish,-0.08613844539234104,-0.032738381117250054,0.05340006427509099
EUR/USD,2026-05-07,1653.154446133264,699.691953150365,121076,833359,B,Sideways,0.0156436762446579,-0.03427913210403147,-0.04992280834868937
AAPL,2026-05-08,823.1842576055021,1325.1819476423962,59692,207486,A,Bullish,0.019526487973780066,-0.043017349489512836,-0.0625438374632929
EUR/USD,2026-05-11,1768.151208845632,850.7487244618562,656129,976039,B,Bearish,0.047786091069894454,-0.004343266497791404,-0.05212935756768586
AAPL,2026-05-12,1749.3077112041556,1455.0930782369737,718104,830378,B,Bullish,-0.09416602154185134,-0.06387266041173695,0.030293361130114396
GOOGL,2026-05-13,1631.2582602234802,478.5090222987009,803242,913935,B,Bullish,0.008247642886766021,-0.002873853193574888,-0.011121496080340909
BTC/USD,2026-05-14,1601.0578289834166,1791.4085050087313,923630,450777,A,Bearish,-0.08941851334586713,0.04083511123893796,0.1302536245848051
AMZN,2026-05-15,678.8903642862775,646.0782332846015,162081,142449,A,Bearish,0.04022884399333068,-0.09404189919347557,-0.13427074318680626
EUR/USD,2026-05-18,253.74663779737915,798.7933767366906,112718,578880,B,Bullish,-0.08885440285980312,-0.09804412393884764,-0.009189721079044519
BTC/USD,2026-05-19,865.6623396538067,210.3747089526646,354076,139419,B,Bullish,0.08234556966832654,-0.08497541796909816,-0.1673209876374247
AMZN,2026-05-20,429.69657847436645,311.87320341042516,525480,296920,A,Bearish,0.040416513376899305,0.007132012345622413,-0.03328450103127689
AMZN,2026-05-21,1420.4070689146772,1080.1376151534234,248536,922287,A,Bullish,0.001477953017031422,0.0708910166370807,0.06941306362004927
AAPL,2026-05-22,757.5894804217925,608.4260857831458,37413,581086,A,Bullish,-0.011699215343765015,-0.09902310679594961,-0.0873238914521846
GOOGL,2026-05-25,1953.6593816338384,1687.4124289101694,144888,136370,B,Bearish,-0.07386547391734753,0.08733226091693622,0.16119773483428373
GOOGL,2026-05-26,1317.8469469561308,127.9174384444123,564370,857636,A,Bullish,-0.04180012208706738,-0.07874429768589285,-0.036944175598825464
BTC/USD,2026-05-27,1662.7130709052858,820.2786924766788,852480,873639,B,Bullish,0.07379182100417925,0.06839670561164526,-0.005395115392533983
GOOGL,2026-05-28,351.796878209512,740.956538861276,648418,887788,A,Sideways,0.08089056231249878,-0.0034290470034106513,-0.08431960931590943
EUR/USD,2026-05-29,1737.8275163179828,136.72249874344197,576228,449377,B,Bearish,-0.09985045832589379,0.03187147745576879,0.13172193578166258
GOOGL,2026-06-01,1853.2386619754493,336.29995810096943,688490,848084,B,Sideways,0.018827278295510258,0.0021365968894364873,-0.01669068140607377
BTC/USD,2026-06-02,1025.4176457559784,885.9210823454071,565430,952988,B,Sideways,0.04386012180502272,-0.004590354964129073,-0.04845047676915179
GOOGL,2026-06-03,1251.8805817268571,1036.4427104501488,523780,492830,A,Sideways,0.02374939649152126,0.0669798856728783,0.04323048918135704
EUR/USD,2026-06-04,1553.1386217156914,868.1505197842513,37468,917004,A,Bullish,-0.08366404702672921,0.051177275913563275,0.1348413229402925
AAPL,2026-06-05,432.19339179478385,1108.7815889829783,949202,244767,A,Bullish,-0.05645502024021956,-0.0033195526953991583,0.0531354675448204
BTC/USD,2026-06-08,1054.8755452805406,1230.750182320795,667015,546210,B,Sideways,-0.04993194652372279,-0.07767281412078769,-0.0277408675970649
AAPL,2026-06-09,857.4597527673949,118.8552601428877,179969,428244,B,Sideways,0.06634492626101793,-0.07691940813711838,-0.1432643343981363
AAPL,2026-06-10,378.1105851082733,981.7808029616574,424291,505677,A,Sideways,-0.007360112738215907,0.0603078921438151,0.06766800488203101
AAPL,2026-06-11,798.3154023539097,1930.6485576864177,927863,414532,B,Bullish,-0.0026343576117526385,0.005878124269506693,0.008512481881259332
AMZN,2026-06-12,229.52738783243777,1086.1613322461426,916480,864428,B,Sideways,0.0869786093109017,-0.0036821719561274807,-0.09066078126702919
AMZN,2026-06-15,149.04262320402526,1387.330308172011,496413,411184,B,Sideways,0.027417177770943102,0.03611336827214301,0.008696190501199907
AAPL,2026-06-16,356.8159493941632,692.5413300420781,237187,817698,A,Bearish,0.07973354031053279,0.07176831668285208,-0.007965223627680706
BTC/USD,2026-06-17,1929.9187120194304,1570.583618490249,43056,519895,B,Bearish,-0.008698228931693405,0.02577462888266105,0.034472857814354455
EUR/USD,2026-06-18,1144.1061182005321,1568.5508155646187,52831,227817,A,Bullish,-0.07011274829634116,0.0525695804692958,0.12268232876563696
EUR/USD,2026-06-19,1935.062106191118,1090.462490542864,846623,418216,A,Bearish,0.08598711881481713,0.0530541048233914,-0.03293301399142573
GOOGL,2026-06-22,921.7459688272507,1954.426264230506,774952,932515,A,Bearish,-0.008258976866492351,-0.028747710241408195,-0.020488733374915843
BTC/USD,2026-06-23,692.4506528619931,338.5454080490414,909380,3866,A,Bearish,-0.06367371562423563,-0.04518336087180086,0.018490354752434768
AMZN,2026-06-24,1061.6695393964637,132.2005632902039,427488,113669,A,Bullish,-0.039520851939215555,0.06023281343503173,0.09975366537424729
AAPL,2026-06-25,935.0722084025292,1563.3006023384823,633405,793330,B,Bearish,-0.08983948206221155,-0.024564241643151297,0.06527524041906026
GOOGL,2026-06-26,300.76290009731343,1633.5955209932768,277815,281539,A,Bullish,-0.006339881708722975,0.08066720130454105,0.08700708301326403
EUR/USD,2026-06-29,1317.5699979113917,328.39373532909485,290192,695379,A,Sideways,0.07062563438204733,-0.08606186065397609,-0.15668749503602342
AMZN,2026-06-30,510.4725467682392,604.6073826213515,994778,267150,A,Bearish,0.08671609120133789,-0.08835649758493208,-0.17507258878626997
AMZN,2026-07-01,1277.2171143058763,133.34949039659494,813395,690753,B,Bullish,0.08652044150072877,0.08540083202028168,-0.0011196094804470924
AAPL,2026-07-02,1335.3820755564914,657.2863604830729,569242,798388,B,Bearish,-0.07495399487425065,0.02969098283628696,0.10464497771053761
EUR/USD,2026-07-03,388.8472209444314,1568.969560445476,466525,444258,B,Sideways,-0.02358922349778861,-0.024080128710333534,-0.0004909052125449259
BTC/USD,2026-07-06,216.5642915102695,1084.1250026539,234192,490415,B,Bullish,-0.09435424806985873,0.05101208296323656,0.1453663310330953
AMZN,2026-07-07,1583.4470135300357,761.3816270197474,358574,924582,A,Bullish,0.07103306899429457,0.03446536199872824,-0.03656770699556633
AAPL,2026-07-08,973.6208051617083,806.3046603220275,526005,948135,A,Bullish,-0.02824884759574524,0.006240209363919252,0.03448905695966449
BTC/USD,2026-07-09,210.511211460404,102.57188885938949,274820,358820,B,Sideways,0.026223405578446962,-0.08022533146746974,-0.1064487370459167
EUR/USD,2026-07-10,1990.2460026225576,669.6210023739482,398650,647012,B,Sideways,0.04297968761545773,0.062435917458550316,0.019456229843092587
AMZN,2026-07-13,209.7830658930966,1328.2716091120678,181882,588189,B,Sideways,-0.014031066051368918,0.07320463813612496,0.08723570418749388
BTC/USD,2026-07-14,1420.566934831251,1950.9694432510785,119696,894659,B,Bullish,-0.0387115326899514,-0.06556626228947018,-0.026854729599518783
BTC/USD,2026-07-15,1968.9899580004858,1709.4155712694092,918262,725857,A,Sideways,0.09244258202318895,0.07010233039541333,-0.022340251627775615
BTC/USD,2026-07-16,554.4421980102586,144.83043282650533,5994,489029,B,Bearish,0.09289764500477085,0.07556946220331284,-0.01732818280145801
AMZN,2026-07-17,370.27380050567274,1807.2651488821948,791666,642480,B,Sideways,-0.04211272639399562,0.009885722457703208,0.051998448851698825
AMZN,2026-07-20,330.6313849026149,1588.0769852673893,70300,173646,B,Bullish,-0.004074980651108381,0.031235807244537395,0.035310787895645776
GOOGL,2026-07-21,676.2227803784316,1582.7146347848627,307093,294561,B,Bearish,0.09456883173200448,-0.02355253599710172,-0.1181213677291062
EUR/USD,2026-07-22,291.9870409202287,970.1919421067859,562693,351164,B,Sideways,-0.09902631846889937,-0.0436416704981468,0.055384647970752564
AAPL,2026-07-23,1415.1065492188507,856.2100566135554,298016,346783,B,Bearish,-0.017464350324170153,0.04439662939032896,0.06186097971449911
BTC/USD,2026-07-24,218.35441644711912,675.539884783066,305359,459222,B,Bearish,-0.07990849006380632,0.07237502980316166,0.15228351986696798
GOOGL,2026-07-27,1067.9020434846004,224.82023201329497,548473,95881,A,Bullish,0.001831593112520527,0.03081551059114951,0.02898391747862898
AAPL,2026-07-28,1993.7240223206559,533.6471906380283,699802,243934,A,Bearish,-0.09506600909190258,0.0023181221293098464,0.09738413122121242
GOOGL,2026-07-29,1646.5435120614356,568.5469064582468,517479,957958,A,Bearish,-0.01862031372187442,-0.06821504663116569,-0.04959473290929127
AMZN,2026-07-30,1268.9169326389206,1019.7464324493831,445975,133659,A,Bullish,-0.055860185042932976,-0.08930825747903637,-0.03344807243610339
BTC/USD,2026-07-31,681.8818794945622,1520.1443725337185,828585,646976,A,Bullish,0.0066616724917481634,-0.010861641950650716,-0.01752331444239888
AAPL,2026-08-03,1285.4020889541132,1000.2386739560985,340679,502323,A,Bullish,0.09919872982013994,-0.09013008726051575,-0.1893288170806557
AAPL,2026-08-04,1101.378781432138,209.90445394960517,658941,640872,B,Bearish,0.060107221025349544,0.013866926381445016,-0.04624029464390453
AAPL,2026-08-05,909.5584293917058,1919.8006218775874,52717,711070,B,Bearish,0.06912841832488428,-0.02345416173644574,-0.09258258006133002
AAPL,2026-08-06,348.349715806379,1891.1762062788132,3763,873999,A,Bearish,0.027052997471816165,0.0514378239363939,0.024384826464577736
AAPL,2026-08-07,1784.5480089568869,1591.8601319819759,356054,748108,B,Bullish,-0.09168803034554829,-0.03887030063276331,0.05281772971278498
GOOGL,2026-08-10,954.5908327605127,1983.5230129720192,56480,863318,A,Sideways,-0.05864046479117118,0.018596540193486416,0.0772370049846576
BTC/USD,2026-08-11,469.7827724594536,1134.5164323204995,695119,937320,B,Bearish,0.08501291128941099,0.007536704351020093,-0.0774762069383909
AMZN,2026-08-12,798.7427666668502,1929.2598654810915,208139,742184,B,Sideways,-0.02677737641424975,-0.09905751489555177,-0.07228013848130202
AMZN,2026-08-13,886.8465298049614,243.64957717182648,119094,816864,B,Bullish,-0.07927265470384089,-0.08552212034713794,-0.00624946564329705
AMZN,2026-08-14,1672.3220015770612,794.7934216966055,681667,180689,B,Bearish,0.0404810731732404,-0.0419263575027959,-0.0824074306760363
AMZN,2026-08-17,1493.8673230666639,528.2244092128551,752731,335517,B,Sideways,-0.040108455213149076,0.07644701620415303,0.1165554714173021
GOOGL,2026-08-18,1561.6792979185457,472.08285985511304,536352,166289,B,Bearish,-0.04622861741916567,-0.07059700902004429,-0.02436839160087862
EUR/USD,2026-08-19,120.9594024144297,367.52560289608454,77848,284028,A,Bearish,0.09959549111165208,0.04217886609210833,-0.057416625019543754
BTC/USD,2026-08-20,890.6925965415469,1282.5859189753937,562836,268598,A,Bearish,0.07162778500533087,0.09467331323045747,0.023045528225126594
AAPL,2026-08-21,1014.5538881071149,1584.5115259198797,169017,600248,B,Sideways,-0.01841243632643179,0.05811351053823105,0.07652594686466284
EUR/USD,2026-08-24,136.46532596380771,1198.7669588986853,966441,103421,A,Bullish,0.0960522415632998,-0.05141092766259121,-0.14746316922589103
AMZN,2026-08-25,593.6450966155651,379.2291482175984,793908,239245,B,Bearish,0.03002264468384272,0.08167305208261633,0.05165040739877361
EUR/USD,2026-08-26,1544.5506639320565,1641.1351628735947,445972,568906,A,Bullish,0.04840449037595204,-0.081378568698322,-0.12978305907427404
BTC/USD,2026-08-27,360.5084408850982,1308.3139436110841,877533,981175,B,Bullish,-0.09369739138355769,-0.006371611625852841,0.08732577975770485
AAPL,2026-08-28,1117.089249759924,837.5148416412915,527670,48111,A,Sideways,-0.07567894813038858,0.07750838154528275,0.15318732967567134
AAPL,2026-08-31,508.88355683275125,1380.8475615185196,443899,433829,B,Sideways,0.02661702529924767,0.028253141851373953,0.0016361165521262822
BTC/USD,2026-09-01,123.02947182339722,593.8194605613824,482215,217750,A,Bullish,0.07980479652989678,-0.017271087054460232,-0.09707588358435701
BTC/USD,2026-09-02,558.2827694391287,755.865196139,701636,121592,B,Bearish,0.02474874521751913,-0.04143742665256625,-0.06618617187008538
AMZN,2026-09-03,1954.1601343291022,1843.2231019507815,951906,235000,A,Sideways,-0.07319502113620165,-0.02498011893633001,0.04821490219987164
AAPL,2026-09-04,1622.9205125776803,651.9585607756987,486097,781277,B,Bearish,-0.07684799075073508,0.001788356201857244,0.07863634695259232
EUR/USD,2026-09-07,1923.1956242099634,992.9777095000795,504516,323137,B,Bearish,0.06883717916481633,-0.036191214025438526,-0.10502839319025485
GOOGL,2026-09-08,1026.9226834600886,1791.2681610524278,421162,129652,B,Bearish,-0.07213953225841714,0.09379357241645994,0.1659331046748771
GOOGL,2026-09-09,308.4987774872567,1444.6705655083022,604986,927352,A,Bullish,0.004046392100805082,0.08661553061322902,0.08256913851242394
BTC/USD,2026-09-10,1141.1230290500166,218.1861297129352,771050,509069,A,Bearish,-0.09257733600753955,0.07413429364286414,0.1667116296504037
AMZN,2026-09-11,963.3169356639256,379.87578413004366,768669,603960,A,Bullish,-0.08386604652176453,-0.015634032895469316,0.06823201362629522
GOOGL,2026-09-14,1704.2784572052703,114.89902246664195,992437,775639,B,Bullish,0.03446965352857295,0.03826035386704579,0.003790700338472841
AAPL,2026-09-15,286.3569034900647,1298.7514014354103,940839,853557,A,Bearish,0.037836282085503326,0.08056586140719293,0.04272957932168961
BTC/USD,2026-09-16,1027.6581603413786,950.5795082797948,46095,218516,B,Bearish,-0.03170611867831152,0.07008589753578562,0.10179201621409714
EUR/USD,2026-09-17,385.0924629185701,355.1222167143235,474146,380653,A,Bearish,-0.05687804695139105,-0.017134597195958473,0.03974344975543258
BTC/USD,2026-09-18,716.8842610911139,1920.074830007864,393118,62602,A,Bearish,0.06274205415146158,-0.07752279013554786,-0.14026484428700944
EUR/USD,2026-09-21,1500.9784470368193,1106.3534754966777,814629,204117,A,Bullish,-0.05657935410602193,-0.08487392723309012,-0.028294573127068186
BTC/USD,2026-09-22,1004.4344458006564,559.5972588144895,915051,238069,A,Bearish,0.008405413933275943,0.01541280904514053,0.007007395111864587
BTC/USD,2026-09-23,814.1877417769617,1051.1467851939442,547298,567510,B,Bearish,0.0936417681725811,0.02852558704218633,-0.06511618113039477
BTC/USD,2026-09-24,849.5049292830671,1391.2786321967048,418339,836655,A,Bullish,-0.07042951242752325,0.06996852091940484,0.14039803334692808
